Ecoregion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,source,Fref_point,StockKeyLabel,Fref,F.FMSy,Meeting_comments,Blim,Catches,biomass,Scientific_name,Species,Bref,Bref_point,B_Bref,asses_year,version,stk_updated
Western Med.,ANE,9,2019,NA,8661.116716,4119.81273,0.390702569,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,GFCM,Fmsy,ANE_9,0.9774863,0.399701325,NA,NA,NA,NA,Engraulis encrasicolus,European anchovy,5600.162534,Bmsy,1.546583097,2022,23_06_2023,N
Western Med.,ANE,9,2020,NA,8509.537418,3010.0208,0.378584714,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,GFCM,Fmsy,ANE_9,0.9774863,0.387304369,NA,NA,NA,NA,Engraulis encrasicolus,European anchovy,5600.162534,Bmsy,1.519516151,2022,23_06_2023,N
Western Med.,ANE,9,2021,NA,9803.845174,3591.891,0.394391982,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,GFCM,Fmsy,ANE_9,0.9774863,0.403475713,NA,NA,NA,NA,Engraulis encrasicolus,European anchovy,5600.162534,Bmsy,1.750635828,2022,23_06_2023,N
Western Med.,ARA,9_10_11.1_11.2,2006,43173,419.33,NA,0.7,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.681992337,NA,NA,265.84,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2007,47638,436.5,NA,0.5,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,1.915708812,NA,NA,190.93,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2008,60621,424.35,NA,0.41,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,1.570881226,NA,NA,151.69,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2009,67238,530.72,NA,0.43,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,1.647509579,NA,NA,195.42,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2010,61596,591.88,NA,0.52,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,1.992337165,NA,NA,264.38,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2011,50368,531.66,NA,0.66,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.528735632,NA,NA,310.45,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2012,48050,460.43,NA,0.75,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.873563218,NA,NA,307.47,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2013,47905,394.01,NA,0.72,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.75862069,NA,NA,238.62,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2014,48106,407.31,NA,0.63,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.413793103,NA,NA,215.71,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2015,62363,433.29,NA,0.56,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.14559387,NA,NA,201.22,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2016,68662,496.8,NA,0.56,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.14559387,NA,NA,221.53,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2017,72108,539,NA,0.63,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.413793103,NA,NA,277.68,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2018,45753,516.28,NA,0.77,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,2.950191571,NA,NA,330.62,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2019,40140,387.35,NA,0.96,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,3.67816092,NA,NA,332.07,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,ARA,9_10_11.1_11.2,2020,11533,270.91,NA,1.2,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,ARA_9_10_11.1_11.2,0.261,4.597701149,NA,NA,302.19,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2022,1/26/23 10:30,N
Western Med.,MUR,5,2000,8324.3,457.97,NA,0.91825,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.778806584,NA,NA,177.8,566.19,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2001,7667.2,419.74,NA,0.86592,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.56345679,NA,NA,197.8,550.09,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2002,8575.1,372.61,NA,0.80379,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.307777778,NA,NA,162,509.81,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2003,8333.9,373.88,NA,0.73601,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.028847737,NA,NA,136.6,498.89,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2004,8789.8,407.11,NA,0.68044,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.800164609,NA,NA,142.5,547.75,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2005,8286.1,421.78,NA,0.65209,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.683497942,NA,NA,151.7,554.35,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2006,7045.7,431.29,NA,0.65375,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.690329218,NA,NA,190.9,536.98,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2007,7517.8,431.58,NA,0.67784,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.789465021,NA,NA,159.8,559.38,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2008,6783.4,396.27,NA,0.71305,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.93436214,NA,NA,129,504.81,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2009,5761.5,362.9,NA,0.75055,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.088683128,NA,NA,130.5,449.32,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2010,5859.8,330.09,NA,0.78348,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.224197531,NA,NA,159,423.84,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2011,4424.5,291.76,NA,0.80114,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.296872428,NA,NA,125.6,362.55,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2012,4405.4,265.05,NA,0.79001,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.251069959,NA,NA,89.3,344.35,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2013,5543.5,234.48,NA,0.74895,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.082098765,NA,NA,91.4,328.72,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2014,5418.8,250.7,NA,0.70045,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.882510288,NA,NA,81.4,342.82,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2015,5660.9,268.95,NA,0.67797,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.79,NA,NA,78.1,353.86,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2016,5901.3,285.31,NA,0.7028,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.89218107,NA,NA,117.9,373.83,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2017,5509.9,280.27,NA,0.76637,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.153786008,NA,NA,115.9,373.93,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2018,5344.7,294.87,NA,0.81666,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.360740741,NA,NA,95.8,401.76,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2019,5453.4,272.15,NA,0.78222,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,3.219012346,NA,NA,112.6,364.86,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2020,6095.7,271.57,NA,0.65345,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.68909465,NA,NA,96.8,381.29,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUR,5,2021,6630.3,322.3,NA,0.49953,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUR_5,0.243,2.055679012,NA,NA,81.9,428.39,Mullus surmuletus,Surmullet,NA,NA,NA,2022,29_06_2023,Y
Western Med.,MUT,10,1972,NA,3181.895636,NA,0.176856956,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,GFCM,Fmsy,MUT_10,0.258,0.685492078,NA,NA,456.984,3181.895636,Mullus barbatus,Red mullet,3691,Bmsy,0.862068717,2022,23_06_2023,Y
Western Med.,MUT,10,1973,NA,3515.872598,NA,0.216821193,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.84039222,NA,NA,701.9839386,3515.872598,Mullus barbatus,Red mullet,3691,Bmsy,0.952552858,2022,23_06_2023,Y
Western Med.,MUT,10,1974,NA,3672.270865,NA,0.218564572,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.847149502,NA,NA,887.9160484,3672.270865,Mullus barbatus,Red mullet,3691,Bmsy,0.994925729,2022,23_06_2023,Y
Western Med.,MUT,10,1975,NA,3840.342278,NA,0.256848838,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.995538132,NA,NA,675.4534599,3840.342278,Mullus barbatus,Red mullet,3691,Bmsy,1.040461197,2022,23_06_2023,Y
Western Med.,MUT,10,1976,NA,3694.14994,NA,0.304977761,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.182084344,NA,NA,1584.790672,3694.14994,Mullus barbatus,Red mullet,3691,Bmsy,1.000853411,2022,23_06_2023,Y
Western Med.,MUT,10,1977,NA,3627.015403,NA,0.233249803,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.904069005,NA,NA,862.6663798,3627.015403,Mullus barbatus,Red mullet,3691,Bmsy,0.982664699,2022,23_06_2023,Y
Western Med.,MUT,10,1978,NA,3753.351339,NA,0.225158254,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.872706409,NA,NA,762.0285399,3753.351339,Mullus barbatus,Red mullet,3691,Bmsy,1.016892804,2022,23_06_2023,Y
Western Med.,MUT,10,1979,NA,3841.917946,NA,0.229526046,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.889635836,NA,NA,935.1549975,3841.917946,Mullus barbatus,Red mullet,3691,Bmsy,1.040888092,2022,23_06_2023,Y
Western Med.,MUT,10,1980,NA,3925.676922,NA,0.232350885,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.900584824,NA,NA,823.0385128,3925.676922,Mullus barbatus,Red mullet,3691,Bmsy,1.063580851,2022,23_06_2023,Y
Western Med.,MUT,10,1981,NA,3943.055687,NA,0.260696104,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.010450015,NA,NA,1001.868642,3943.055687,Mullus barbatus,Red mullet,3691,Bmsy,1.068289268,2022,23_06_2023,Y
Western Med.,MUT,10,1982,NA,3865.643572,NA,0.270144379,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.047071235,NA,NA,1091.454232,3865.643572,Mullus barbatus,Red mullet,3691,Bmsy,1.047316059,2022,23_06_2023,Y
Western Med.,MUT,10,1983,NA,3793.806822,NA,0.302472299,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.172373252,NA,NA,975.8,3793.806822,Mullus barbatus,Red mullet,3691,Bmsy,1.027853379,2022,23_06_2023,Y
Western Med.,MUT,10,1984,NA,3553.176899,NA,0.364215475,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.411687889,NA,NA,1389.854205,3553.176899,Mullus barbatus,Red mullet,3691,Bmsy,0.962659685,2022,23_06_2023,Y
Western Med.,MUT,10,1985,NA,3254.384951,NA,0.369283066,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.431329712,NA,NA,1267.724433,3254.384951,Mullus barbatus,Red mullet,3691,Bmsy,0.881708196,2022,23_06_2023,Y
Western Med.,MUT,10,1986,NA,3045.292791,NA,0.322664195,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.250636413,NA,NA,1178.047903,3045.292791,Mullus barbatus,Red mullet,3691,Bmsy,0.825059006,2022,23_06_2023,Y
Western Med.,MUT,10,1987,NA,3055.941059,NA,0.246862869,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.956832827,NA,NA,824.8167193,3055.941059,Mullus barbatus,Red mullet,3691,Bmsy,0.827943934,2022,23_06_2023,Y
Western Med.,MUT,10,1988,NA,3258.574271,NA,0.251751053,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.975779275,NA,NA,619.9,3258.574271,Mullus barbatus,Red mullet,3691,Bmsy,0.882843205,2022,23_06_2023,Y
Western Med.,MUT,10,1989,NA,3314.778787,NA,0.284159992,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.101395317,NA,NA,1124.8,3314.778787,Mullus barbatus,Red mullet,3691,Bmsy,0.898070655,2022,23_06_2023,Y
Western Med.,MUT,10,1990,NA,3357.04133,NA,0.297277223,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.152237299,NA,NA,785.4,3357.04133,Mullus barbatus,Red mullet,3691,Bmsy,0.909520815,2022,23_06_2023,Y
Western Med.,MUT,10,1991,NA,3222.884986,NA,0.395748818,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.533910147,NA,NA,1267.4,3222.884986,Mullus barbatus,Red mullet,3691,Bmsy,0.873173933,2022,23_06_2023,Y
Western Med.,MUT,10,1992,NA,2861.760314,NA,0.470827566,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.824913047,NA,NA,1361,2861.760314,Mullus barbatus,Red mullet,3691,Bmsy,0.775334683,2022,23_06_2023,Y
Western Med.,MUT,10,1993,NA,2415.534373,NA,0.529002673,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,2.050397958,NA,NA,1373.5,2415.534373,Mullus barbatus,Red mullet,3691,Bmsy,0.654439006,2022,23_06_2023,Y
Western Med.,MUT,10,1994,NA,2020.452586,NA,0.532936439,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,2.065645111,NA,NA,1245.7,2020.452586,Mullus barbatus,Red mullet,3691,Bmsy,0.547399779,2022,23_06_2023,Y
Western Med.,MUT,10,1995,NA,1732.711474,NA,0.553312914,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,2.144623697,NA,NA,939,1732.711474,Mullus barbatus,Red mullet,3691,Bmsy,0.469442285,2022,23_06_2023,Y
Western Med.,MUT,10,1996,NA,1450.495281,NA,0.542985108,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,2.104593442,NA,NA,1040.165794,1450.495281,Mullus barbatus,Red mullet,3691,Bmsy,0.392981653,2022,23_06_2023,Y
Western Med.,MUT,10,1997,NA,1301.622191,NA,0.424769721,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.646394267,NA,NA,606.6898382,1301.622191,Mullus barbatus,Red mullet,3691,Bmsy,0.352647573,2022,23_06_2023,Y
Western Med.,MUT,10,1998,NA,1243.463289,NA,0.353467829,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.370030345,NA,NA,421.3,1243.463289,Mullus barbatus,Red mullet,3691,Bmsy,0.336890623,2022,23_06_2023,Y
Western Med.,MUT,10,1999,NA,1262.961255,NA,0.260218429,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.008598562,NA,NA,392.4,1262.961255,Mullus barbatus,Red mullet,3691,Bmsy,0.342173193,2022,23_06_2023,Y
Western Med.,MUT,10,2000,NA,1404.264946,NA,0.245769086,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,0.952593356,NA,NA,212.8,1404.264946,Mullus barbatus,Red mullet,3691,Bmsy,0.380456501,2022,23_06_2023,Y
Western Med.,MUT,10,2001,NA,1415.39323,NA,0.513910601,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.991901553,NA,NA,387.6,1415.39323,Mullus barbatus,Red mullet,3691,Bmsy,0.383471479,2022,23_06_2023,Y
Western Med.,MUT,10,2002,NA,1022.112453,NA,0.593640597,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,2.300932547,NA,NA,839.40319,1022.112453,Mullus barbatus,Red mullet,3691,Bmsy,0.276920199,2022,23_06_2023,Y
Western Med.,MUT,10,2003,NA,979.2571661,NA,0.434386212,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,1.683667487,NA,NA,419.00692,979.2571661,Mullus barbatus,Red mullet,3691,Bmsy,0.265309446,2022,23_06_2023,Y
Western Med.,MUT,10,2004,NA,913.79295,NA,0.553031189,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,GFCM,Fmsy,MUT_10,0.258,2.143531742,NA,NA,524.37879,913.79295,Mullus barbatus,Red mullet,3691,Bmsy,0.247573273,2022,23_06_2023,Y
